,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
179,2024-03-08,3.21,-0.01,-0.31%,₱1.11M,345.00K,₱13.09K,3.2,3.22,3.22,64
180,2024-03-07,3.22,-0.01,-0.31%,₱4.15M,1.29M,₱-302.13K,3.19,3.26,3.26,104
181,2024-03-06,3.23,-0.04,-1.22%,₱4.22M,1.31M,₱-1.35M,3.2,3.28,3.27,140
182,2024-03-05,3.27,0.05,+1.55%,₱1.29M,397.00K,₱3.27K,3.21,3.29,3.22,73
183,2024-03-04,3.22,0.01,+0.31%,₱433.05K,135.00K,₱-48.23K,3.2,3.24,3.24,31
184,2024-03-01,3.21,0.00,0.00%,₱635.73K,198.00K,₱-269.66K,3.2,3.25,3.25,31
185,2024-02-29,3.21,0.00,0.00%,₱169.94K,53.00K,₱-83.48K,3.2,3.21,3.2,17
186,2024-02-28,3.21,0.00,0.00%,₱1.44M,449.00K,₱-6.47K,3.2,3.21,3.21,63
187,2024-02-27,3.21,-0.03,-0.93%,₱3.56M,1.11M,₱-545.26K,3.18,3.24,3.24,113
188,2024-02-26,3.24,-0.02,-0.61%,₱1.14M,353.00K,₱-194.56K,3.2,3.26,3.26,60
189,2024-02-23,3.26,0.01,+0.31%,₱107.68K,33.00K,₱0,3.21,3.29,3.21,10
190,2024-02-22,3.25,0.00,0.00%,₱733.24K,228.00K,₱6.29K,3.2,3.25,3.25,37
191,2024-02-21,3.25,0.00,0.00%,₱1.45M,448.00K,₱-536.42K,3.2,3.25,3.25,30
192,2024-02-20,3.25,0.00,0.00%,₱429.33K,133.00K,₱0,3.21,3.25,3.25,20
193,2024-02-19,3.25,0.01,+0.31%,₱1.38M,431.00K,₱-475.04K,3.17,3.25,3.22,129
194,2024-02-16,3.24,-0.01,-0.31%,₱3.91M,1.22M,₱-1.48M,3.19,3.25,3.25,170
195,2024-02-15,3.25,0.00,0.00%,₱1.59M,491.00K,₱-25.97K,3.24,3.25,3.25,72
196,2024-02-14,3.25,-0.02,-0.61%,₱2.35M,726.00K,₱-1.12M,3.22,3.27,3.26,136
197,2024-02-13,3.27,-0.01,-0.30%,₱1.63M,502.00K,₱-1.13M,3.23,3.27,3.26,76
198,2024-02-12,3.28,-0.02,-0.61%,₱1.72M,527.00K,₱-449.63K,3.24,3.29,3.29,73
199,2024-02-08,3.3,0.04,+1.23%,₱1.45M,442.00K,₱-339.78K,3.25,3.32,3.26,63
200,2024-02-07,3.26,-0.01,-0.31%,₱2.37M,725.00K,₱-756.24K,3.24,3.3,3.27,84
201,2024-02-06,3.27,-0.10,-2.97%,₱5.80M,1.76M,₱-4.47M,3.26,3.34,3.3,153
202,2024-02-05,3.37,0.01,+0.30%,₱1.80M,540.00K,₱-33.46K,3.3,3.37,3.37,56
203,2024-02-02,3.36,-0.02,-0.59%,₱2.94M,872.00K,₱-2.30M,3.33,3.43,3.39,83
204,2024-02-01,3.38,0.00,0.00%,₱784.19K,233.00K,₱-436.70K,3.31,3.38,3.31,45
205,2024-01-31,3.38,0.00,0.00%,₱714.05K,213.00K,₱-145.00K,3.3,3.38,3.31,54
206,2024-01-30,3.38,0.00,0.00%,₱492.14K,148.00K,₱0,3.31,3.38,3.32,36
207,2024-01-29,3.38,0.06,+1.81%,₱2.31M,690.00K,₱-840.30K,3.32,3.39,3.38,42
208,2024-01-26,3.32,0.02,+0.61%,₱602.46K,182.00K,₱-232.12K,3.3,3.35,3.3,26
209,2024-01-25,3.3,-0.02,-0.60%,₱379.20K,115.00K,₱6.60K,3.29,3.3,3.3,27
210,2024-01-24,3.32,0.02,+0.61%,₱665.04K,201.00K,₱-13.20K,3.3,3.32,3.32,55
211,2024-01-23,3.3,-0.03,-0.90%,₱2.61M,790.00K,₱13.32K,3.3,3.37,3.35,84
212,2024-01-22,3.33,-0.08,-2.35%,₱3.31M,991.00K,₱6.80K,3.33,3.41,3.4,81
213,2024-01-19,3.41,-0.03,-0.87%,₱553.69K,163.00K,₱-71.61K,3.36,3.44,3.36,22
214,2024-01-18,3.44,0.00,0.00%,₱1.43M,420.00K,₱-51.60K,3.38,3.44,3.38,33
215,2024-01-17,3.44,0.00,0.00%,₱412.66K,121.00K,₱-54.40K,3.4,3.44,3.4,19
216,2024-01-16,3.44,0.00,0.00%,₱220.02K,64.00K,₱0,3.4,3.45,3.45,23
217,2024-01-15,3.44,0.03,+0.88%,₱1.28M,377.00K,₱3.21K,3.38,3.45,3.45,43
218,2024-01-12,3.41,0.01,+0.29%,₱1.04M,305.00K,₱-61.27K,3.39,3.41,3.4,27
219,2024-01-11,3.4,0.01,+0.29%,₱267.56K,79.00K,₱-20,3.38,3.4,3.39,21
220,2024-01-10,3.39,-0.06,-1.74%,₱792.49K,234.00K,₱-189.61K,3.37,3.45,3.39,43
221,2024-01-09,3.45,0.06,+1.77%,₱119.19K,35.00K,₱3.39K,3.39,3.48,3.4,13
222,2024-01-08,3.39,-0.06,-1.74%,₱2.31M,677.00K,₱-244.54K,3.36,3.5,3.5,93
223,2024-01-05,3.45,-0.05,-1.43%,₱2.77M,801.00K,₱-1.74M,3.45,3.5,3.49,56
224,2024-01-04,3.5,0.00,0.00%,₱303.58K,87.00K,₱13.94K,3.48,3.5,3.48,28
225,2024-01-03,3.5,0.00,0.00%,₱762.81K,220.00K,₱0,3.44,3.5,3.48,34
226,2024-01-02,3.5,-0.05,-1.41%,₱193.71K,55.00K,₱-6.96K,3.5,3.55,3.55,18
227,2023-12-29,3.55,0.05,+1.43%,₱851.48K,242.00K,₱0,3.49,3.55,3.49,36
228,2023-12-28,3.5,0.02,+0.57%,₱1.10M,317.00K,₱0,3.45,3.5,3.49,35
229,2023-12-27,3.48,0.00,0.00%,₱1.35M,388.00K,₱0,3.46,3.48,3.48,24
