,Date,Close,Change,Change Percent,Volume,Shares,Net Foreign,Low,High,Open,Trades
173,2024-03-15,981.0,-14.00,-1.41%,₱716.92M,729.86K,₱52.37M,973.0,995.0,995.0,2.16K
174,2024-03-14,995.0,3.00,+0.30%,₱315.50M,316.70K,₱90.24M,988.0,1005.0,993.0,1.86K
175,2024-03-13,992.0,9.00,+0.92%,₱293.51M,295.14K,₱105.21M,979.0,1005.0,979.0,2.21K
176,2024-03-12,983.0,-0.50,-0.05%,₱447.41M,452.39K,₱254.13M,983.0,995.5,983.5,2.00K
177,2024-03-11,983.5,4.00,+0.41%,₱294.03M,300.82K,₱134.99M,960.0,983.5,979.0,2.07K
178,2024-03-08,979.5,19.00,+1.98%,₱523.17M,536.95K,₱257.67M,946.0,979.5,960.0,3.55K
179,2024-03-07,960.5,7.50,+0.79%,₱222.74M,232.40K,₱69.74M,952.0,960.5,952.0,1.54K
180,2024-03-06,953.0,-10.00,-1.04%,₱372.84M,389.76K,₱71.30M,945.0,963.0,952.0,2.89K
181,2024-03-05,963.0,28.00,+2.99%,₱661.76M,690.99K,₱401.36M,936.0,963.0,947.0,2.60K
182,2024-03-04,935.0,-2.00,-0.21%,₱540.62M,571.08K,₱203.44M,934.5,968.0,937.0,3.25K
183,2024-03-01,937.0,-3.00,-0.32%,₱252.62M,268.72K,₱21.32M,926.5,948.0,934.0,1.67K
184,2024-02-29,940.0,27.00,+2.96%,₱1.00B,1.07M,₱382.12M,914.5,940.0,919.0,3.20K
185,2024-02-28,913.0,-8.00,-0.87%,₱212.41M,232.53K,₱70.99M,908.0,921.0,921.0,1.60K
186,2024-02-27,921.0,4.50,+0.49%,₱334.08M,362.82K,₱230.51M,910.5,926.5,916.5,2.07K
187,2024-02-26,916.5,8.50,+0.94%,₱174.99M,191.14K,₱106.80M,904.0,919.5,910.0,1.81K
188,2024-02-23,908.0,-7.50,-0.82%,₱155.38M,169.49K,₱14.18M,908.0,930.0,915.5,1.17K
189,2024-02-22,915.5,-0.50,-0.05%,₱77.72M,84.75K,₱13.43M,909.0,922.0,916.0,922
190,2024-02-21,916.0,8.00,+0.88%,₱159.36M,174.73K,₱55.92M,903.0,916.0,903.0,1.25K
191,2024-02-20,908.0,8.00,+0.89%,₱219.48M,241.89K,₱51.87M,901.5,911.0,901.5,820
192,2024-02-19,900.0,-5.00,-0.55%,₱99.67M,110.32K,₱14.53M,900.0,917.5,906.0,1.15K
193,2024-02-16,905.0,-11.00,-1.20%,₱100.96M,110.97K,₱15.50M,905.0,919.0,919.0,588
194,2024-02-15,916.0,1.00,+0.11%,₱317.49M,346.12K,₱123.00M,910.0,922.0,915.0,1.84K
195,2024-02-14,915.0,12.00,+1.33%,₱135.37M,148.32K,₱28.68M,900.0,917.0,900.0,961
196,2024-02-13,903.0,3.00,+0.33%,₱104.62M,115.61K,₱-57.88M,903.0,915.0,905.5,586
197,2024-02-12,900.0,-15.00,-1.64%,₱324.18M,358.94K,₱-118.16M,898.5,925.5,920.0,2.27K
198,2024-02-08,915.0,5.00,+0.55%,₱371.45M,402.64K,₱155.62M,915.0,937.0,916.0,2.56K
199,2024-02-07,910.0,4.00,+0.44%,₱232.11M,252.32K,₱82.85M,907.5,932.5,912.0,1.90K
200,2024-02-06,906.0,6.00,+0.67%,₱283.25M,312.86K,₱12.09M,891.0,912.5,910.0,1.64K
201,2024-02-05,900.0,-14.00,-1.53%,₱167.00M,184.35K,₱-38.76M,900.0,918.0,907.0,1.62K
202,2024-02-02,914.0,21.00,+2.35%,₱428.25M,468.86K,₱114.67M,899.5,926.0,904.0,2.15K
203,2024-02-01,893.0,-7.00,-0.78%,₱368.81M,412.60K,₱174.78M,888.0,910.0,900.0,1.51K
204,2024-01-31,900.0,-23.00,-2.49%,₱688.11M,751.96K,₱-28.66M,900.0,935.0,923.5,3.08K
205,2024-01-30,923.0,1.00,+0.11%,₱270.26M,292.67K,₱41.73M,918.0,928.0,925.0,2.20K
206,2024-01-29,922.0,-3.00,-0.32%,₱381.71M,414.03K,₱201.88M,910.0,927.5,924.0,2.23K
207,2024-01-26,925.0,21.00,+2.32%,₱450.70M,490.49K,₱204.79M,891.5,925.0,904.0,2.46K
208,2024-01-25,904.0,4.00,+0.44%,₱219.99M,243.81K,₱63.28M,889.5,908.5,899.0,988
209,2024-01-24,900.0,10.00,+1.12%,₱317.80M,354.39K,₱191.65M,881.5,902.0,897.0,1.46K
210,2024-01-23,890.0,7.00,+0.79%,₱203.82M,229.32K,₱49.35M,884.0,893.0,884.0,645
211,2024-01-22,883.0,13.00,+1.49%,₱160.17M,181.59K,₱24.92M,872.5,885.0,884.0,1.31K
212,2024-01-19,870.0,-3.00,-0.34%,₱151.22M,173.58K,₱-18.08M,868.5,881.5,880.0,736
213,2024-01-18,873.0,-2.00,-0.23%,₱196.40M,224.97K,₱5.90M,868.0,877.0,872.0,453
214,2024-01-17,875.0,-15.00,-1.69%,₱259.04M,295.47K,₱49.21M,869.5,890.0,890.0,1.85K
215,2024-01-16,890.0,-15.00,-1.66%,₱270.28M,303.24K,₱-35.78M,890.0,905.0,905.0,543
216,2024-01-15,905.0,3.00,+0.33%,₱180.83M,199.67K,₱63.30M,901.0,914.5,901.0,1.16K
217,2024-01-12,902.0,12.00,+1.35%,₱238.13M,263.70K,₱79.09M,891.0,907.5,897.0,1.56K
218,2024-01-11,890.0,6.00,+0.68%,₱93.49M,104.93K,₱16.61M,884.0,897.5,884.0,673
219,2024-01-10,884.0,-16.00,-1.78%,₱279.40M,314.51K,₱64.82M,884.0,896.0,885.0,1.23K
220,2024-01-09,900.0,10.00,+1.12%,₱182.18M,202.32K,₱67.56M,895.0,904.0,897.0,764
221,2024-01-08,890.0,-6.00,-0.67%,₱159.39M,177.95K,₱51.55M,889.5,904.5,890.0,1.45K
222,2024-01-05,896.0,16.00,+1.82%,₱180.89M,202.45K,₱42.87M,886.5,899.0,889.5,1.76K
223,2024-01-04,880.0,1.00,+0.11%,₱428.51M,485.50K,₱-50.68M,878.0,893.0,878.0,1.79K
224,2024-01-03,879.0,-3.00,-0.34%,₱323.54M,368.12K,₱15.72M,873.5,882.0,882.0,1.12K
225,2024-01-02,882.0,10.00,+1.15%,₱483.62M,548.66K,₱75.45M,879.5,896.0,888.0,1.17K
226,2023-12-29,872.0,-22.00,-2.46%,₱317.14M,362.44K,₱-44.84M,872.0,894.0,893.0,1.01K
227,2023-12-28,894.0,5.00,+0.56%,₱114.73M,128.60K,₱23.17M,887.0,899.0,891.0,1.59K
228,2023-12-27,889.0,-15.50,-1.71%,₱266.18M,298.61K,₱10.58M,886.5,903.0,899.0,1.33K
229,2023-12-22,904.5,0.00,0.00%,₱192.98M,212.77K,₱73.70M,901.0,915.0,902.5,1.28K
